0.4875,0.3484375
0.5296875,0.47421875
0.52109375,0.52265625
0.50625,0.5359375
0.40703125,0.5171875
0.45703125,0.5109375
0.45234375,0.35546875
0.52109375,0.51015625
0.5125,0.26640625
0.28125,0.26171875
0.5046875,0.26484375
0.5359375,0.4984375
0.4953125,0.2796875
0.48515625,0.50234375
0.5,0.38046875
0.503125,0.2796875
0.4921875,0.5046875
0.4875,0.5078125
0.49296875,0.47890625
0.49296875,0.49765625
0.553125,0.42109375
0.4109375,0.39609375
0.40859375,0.496875
0.49765625,0.4375
0.5046875,0.47265625
0.5203125,0.521875
0.50078125,0.51796875
0.4765625,0.53125
0.43359375,0.51640625
0.5,0.415625
0.5,0.35703125
0.42578125,0.4765625
0.5,0.33359375
0.47421875,0.49375
0.35625,0.38125
0.659375,0.33359375
0.50625,0.4890625
0.52109375,0.38359375
0.4640625,0.571875
0.52109375,0.409375
0.34453125,0.30625
0.52578125,0.46171875
0.4984375,0.49609375
0.71875,0.49609375
0.409375,0.4984375
0.496875,0.48671875
0.71875,0.4890625
0.509375,0.46484375
0.4109375,0.44375
0.52109375,0.36171875
0.49375,0.30234375
0.48515625,0.36484375
0.521875,0.51640625
0.34921875,0.375
0.49609375,0.33671875
0.4875,0.2671875
0.659375,0.3296875
0.4921875,0.53125
0.50703125,0.49453125
0.503125,0.49765625
0.359375,0.33515625
0.40234375,0.325
0.49375,0.29609375
0.34921875,0.271875
0.5,0.509375
0.5,0.3375
0.49140625,0.4703125
0.71875,0.503125
0.5703125,0.22265625
0.484375,0.4828125
0.565625,0.40234375
0.45234375,0.33203125
0.4984375,0.50390625
0.48046875,0.45390625
0.51953125,0.3546875
0.5,0.4109375
0.571875,0.659375
0.50078125,0.49140625
0.52578125,0.51015625
0.4875,0.51328125
0.4953125,0.47890625
0.39921875,0.46953125
0.5,0.478125
0.53671875,0.41484375
0.51328125,0.425
0.52109375,0.49140625
0.5171875,0.55
0.5,0.7609375
0.5890625,0.296875
0.65625,0.5265625
0.50625,0.3359375
0.36953125,0.38984375
0.53203125,0.45390625
0.60390625,0.115625
0.57734375,0.3375
0.5359375,0.44609375
0.40234375,0.28828125
0.4640625,0.4578125
0.50625,0.55078125
0.465625,0.47109375
0.42421875,0.4234375
0.65546875,0.64296875
0.50234375,0.35703125
0.496875,0.30234375
0.50625,0.4515625
0.51328125,0.43671875
0.53671875,0.4015625
0.40234375,0.478125
0.478125,0.51484375
0.4984375,0.54296875
0.46015625,0.4234375
0.47890625,0.446875
0.4296875,0.40625
0.47890625,0.44453125
0.5,0.2296875
0.57734375,0.540625
0.5171875,0.3640625
0.5484375,0.4984375
0.5,0.365625
0.49140625,0.41015625
0.40234375,0.24453125
0.440625,0.48671875
0.52734375,0.35
0.39921875,0.35
0.4671875,0.41875
0.571875,0.44375
0.50625,0.3546875
0.50234375,0.3859375
0.503125,0.46875
0.70390625,0.16796875
0.5046875,0.5859375
0.5,0.2390625
0.471875,0.30703125
0.5,0.43359375
0.51328125,0.49296875
0.5,0.24609375
0.5046875,0.37578125
0.52578125,0.4703125
0.5,0.6578125
0.5,0.44140625
0.43125,0.45234375
0.51328125,0.38671875
0.49296875,0.31640625
0.47890625,0.43984375
0.49765625,0.3890625
0.5,0.50625
0.47421875,0.4140625
0.496875,0.75234375
0.52109375,0.45390625
0.571875,0.63671875
0.47421875,0.49609375
0.496875,0.20703125
0.378125,0.2359375
0.45234375,0.115625
0.5,0.521875
0.55078125,0.5140625
0.47890625,0.42421875
0.48046875,0.490625
0.5203125,0.5484375
0.565625,0.51796875
0.4765625,0.53125
0.5,0.53515625
0.4796875,0.48359375
0.5,0.23671875
0.578125,0.540625
0.71875,0.66796875
0.53125,0.53828125
0.378125,0.4765625
0.5,0.4984375
0.6203125,0.55078125
0.51953125,0.50546875
0.521875,0.51875
0.50234375,0.43984375
0.40625,0.33515625
0.4875,0.415625
0.35625,0.36015625
0.54921875,0.6046875
0.4765625,0.3265625
0.60078125,0.1015625
0.51640625,0.41640625
0.50703125,0.4625
0.4546875,0.45625
0.5,0.46640625
0.5,0.46640625
0.50703125,0.42421875
0.50703125,0.446875
0.4984375,0.484375
0.5046875,0.62109375
0.75703125,0.86640625
0.25625,0.7203125
0.48125,0.50703125
0.34609375,0.49140625
0.5,0.525
0.47734375,0.53359375
0.51484375,0.52578125
0.47890625,0.49921875
0.36328125,0.721875
0.5,0.5703125
0.584375,0.55078125
0.5,0.58125
0.5,0.60859375
0.52109375,0.75625
0.49765625,0.540625
0.6625,0.41875
0.571875,0.44375
0.571875,0.41875
0.571875,0.3296875
0.571875,0.35078125
0.571875,0.328125
0.571875,0.33671875
0.571875,0.37421875
0.571875,0.371875
0.571875,0.37109375
0.62109375,0.3703125
0.60078125,0.3296875
0.4875,0.31640625
0.5,0.421875
0.4875,0.534375
0.571875,0.62734375
0.50234375,0.64296875
0.48515625,0.615625
0.48515625,0.534375
0.571875,0.52265625
0.59296875,0.5296875
0.571875,0.53359375
0.48515625,0.54921875
0.48515625,0.56171875
0.48515625,0.65234375
0.571875,0.53203125
0.571875,0.51796875
0.571875,0.50390625
0.50234375,0.471875
0.553125,0.43828125
0.496875,0.478125
0.496875,0.484375
0.496875,0.4953125
0.553125,0.490625
0.571875,0.48984375
0.60078125,0.50078125
0.45234375,0.4640625
0.59296875,0.45859375
0.60078125,0.334375
0.51171875,0.209375
0.52109375,0.6359375
0.5171875,0.721875
0.434375,0.71171875
0.4953125,0.6890625
0.48984375,0.2609375
0.51484375,0.39140625
0.51484375,0.45625
0.5890625,0.496875
0.5,0.50859375
0.4765625,0.51640625
0.50625,0.48828125
0.4875,0.234375
0.4875,0.23828125
0.4875,0.24375
0.4875,0.265625
0.4875,0.21640625
0.5,0.17109375
0.39921875,0.33359375
0.39921875,0.3203125
0.48125,0.265625
0.51328125,0.23828125
0.48125,0.2546875
0.51328125,0.21328125
0.40703125,0.265625
0.63046875,0.40234375
0.409375,0.6890625
0.40703125,0.6453125
0.40234375,0.5546875
0.4984375,0.32890625
0.4984375,0.3140625
0.40234375,0.39375
0.48125,0.359375
0.40625,0.34375
0.40625,0.33828125
0.4984375,0.32578125
0.4984375,0.42265625
0.6703125,0.559375
0.25625,0.559375
0.25625,0.521875
0.51015625,0.50234375
0.4875,0.496875
0.25625,0.515625
0.34765625,0.4609375
0.5125,0.4703125
0.50625,0.41328125
0.415625,0.3109375
0.25625,0.56875
0.59375,0.46875
0.4015625,0.45078125
0.4875,0.44921875
0.4875,0.459375
0.4875,0.55625
0.4875,0.484375
0.25625,0.48671875
0.34765625,0.52421875
0.34765625,0.49375
0.34765625,0.63359375
0.25625,0.659375
0.34765625,0.77109375
0.34765625,0.7796875
0.34765625,0.4609375
0.34765625,0.4796875
0.34765625,0.64375
0.41953125,0.578125
0.4875,0.51328125
0.4875,0.47578125
0.40234375,0.290625
0.50390625,0.34921875
0.4875,0.428125
0.60078125,0.19609375
0.503125,0.45078125
0.54140625,0.46640625
0.4953125,0.49765625
0.446875,0.51875
0.55546875,0.5046875
0.4109375,0.5140625
0.5171875,0.5109375
0.4953125,0.46796875
0.4984375,0.5140625
0.54140625,0.53203125
0.553125,0.44296875
0.4875,0.3390625
0.4953125,0.478125
0.55,0.5
0.475,0.471875
0.5125,0.48671875
0.29296875,0.446875
0.36171875,0.4234375
0.4875,0.47421875
0.40234375,0.4359375
0.29296875,0.36484375
0.34765625,0.5265625
0.5,0.47421875
0.60078125,0.421875
0.39921875,0.50859375
0.571875,0.559375
0.49140625,0.296875
0.71875,0.49921875
0.4953125,0.484375
